ibis London Wembley,2-stars because staff is friendly but beds are simply remade. There doesn’t appear to be any cleaning as the bathroom remains with a dead spider and the comforters have hairs on them. … Read more,2/5
ibis London Wembley,"Great location if you're seeing an event at Wembley. Our room was basic although was enough for us, tea and coffee was provided. The staff were all excellent and very helpful. There is a well stocked bar with a friendly bar team and a nice … Read more",5/5
ibis London Wembley,"All the staff are very nice and excellent service as a whole
Habeeb is a special and very nice person who helped us for boarding pass and all … Read more",5/5
ibis London Wembley,We stayed 2 nights in the Ibis Wembley. It was great! The staff are very friendly and check in was smooth.The lift has this weird system where you slide in your room key and insert the number of your room.We had an option to choose what … Read more,4/5
ibis London Wembley,"We had booked a Surprise City Trip and the Ibis London Wembley was the hotel they had chosen for the trip. We had a really good experience thanks to the receptionist Fiona at the hotel. Although we arrived very early, we got our rooms at no … Read more",4/5
ibis London Wembley,"Room spacious, clean and comfortable , lovely reception area. Very good staff in all areas happy and helpful , perfect location for visiting Wembley Stadium or Arena. … Read more",5/5
ibis London Wembley,"A budget hotel with a clean room, a good bed, a comfortable shower and dependable WiFi. Staff was professional and I liked the choice of beers in the small hotel bar. Location many miles away from the city in zone 4 of public transport, but … Read more",4/5
ibis London Wembley,"Convenient but the rooms are really basic. Mattress was poor, with a foam mattress pad attempting to make it more comfortable but still wasn’t great. Room temp too hot for sleeping and there was no way to cool it down. Bathroom is like a … Read more",2/5
ibis London Wembley,"Great location with plenty of eateries and bars around.
The bar itself is not expensive for drinks but the food isn't the best for the money. … Read more",4/5
ibis London Wembley,"Had one issue with pillows, which was sorted out quickly.
Room was a bit on the small side, but was only a place to get mine and my sons head down for the night, so was perfect for that. … Read more",5/5
ibis London Wembley,This hotel was nice for an overnight stay after a show at Wembley Arena. The check in process was easy. The rooms are fairly basic but perfectly functional with good air con and spotlessly clean. The only drawback was the bed was horribly … Read more,4/5
ibis London Wembley,"As beautiful as the hotel looks from the outside, the customer service is terrible. I called to push my stay to a day later due to flight cancellations out of my control (technical plane issues). When I called, I was passed among all the … Read more",1/5
ibis London Wembley,"Room rates vary, especially if there is an event in at the arena or stadium. Rooms are quite small when compared to somewhere like Premier Inn, TV is reasonable size, shower is good. I had to change room due to the AC not working and when … Read more",3/5
ibis London Wembley,"We booked this hotel for one nights stay during a concert at Wembley stadium , absolutely perfect for location as it’s a 30 second walk to the station and the stadium but that’s as far as the compliments go !! The room was £290 which during … Read more",1/5
ibis London Wembley,Perfect for gigs in Wembley. Was surprised considering their rep. Check in was easy .room on the 12th floor was clean nice view. Very quiet had a decent nights kip and the wondows kept the builders noise out. My only gripe was it was … Read more,4/5
ibis London Wembley,Shabby room and a bed like a park bench. I was only staying one night so didn’t mind the well worn room…… but the bed was REALLY bad. Today I have an appointment with an osteopath as I’m in SO much pain. The hotel has hostel vibes which is … Read more,1/5
ibis London Wembley,"I come here a couple of times a month for work. The rooms are always spotlessly clean, and have everything you need for a basic stay - bed, desk & chair, wardrobe and tv. The showers are nice, hot and powerful and the service is great. The … Read more",5/5
ibis London Wembley,Ibis is a nice hotel to stay always. They are not super expensive. Rooms are not too big but always clean and look techy. No fancy furniture or wall paintings yet a neat and decent look. The same goes about the toilette. … Read more,5/5
ibis London Wembley,Ideally located for Wembly Stadium. Rooms are comfortable and have air conditioning. Noise reduction from windows is good. Note there is no table & mirror. TV is free view but no smart apps. … Read more,4/5
ibis London Wembley,Me and my sister went to the Harry Styles concert and was completely stuck in the crowd leading for us to miss our train. Whilst waiting to be picked up for a lift we waited in the reception area to which the staff were amazing how they … Read more,5/5
ibis London Wembley,Great hotel for a short / cheap stay in London. Ideal if you’re planning to see an event at Wembley. My room even had a window view of Wembley itself which was incredible to see morning and night. Hotel was very close to the Tube so you’re … Read more,4/5
ibis London Wembley,"Can’t complain about the cleanliness of the room, and location brilliant sadly the only ok thing I can say about it! … Read more",1/5
ibis London Wembley,"Staff/booking experience great.
Price very reasonable.
Rooms perfectly adequate size wise, spotlessly clean. Beds comfortable enough … Read more",3/5
ibis London Wembley,I'm very disappointed with my checking on the 30th at 5.25pm this evening i made the booking for me and my partner. When entered the reception the gentleman was busy so the lady came out of the back office to deal with as when she came … Read more,1/5
ibis London Wembley,"3 days more than perfect !
After 3 days and two nights in this hotel, we leave with the certainty that this … Read more",5/5
ibis London Wembley,"Room and bathroom clean, everything you needed for a short stay, excellent value with breakfast in the price. Full English or cereals, pastries, fruit, plenty of tea, coffee, juices. Ideally placed for Wembley arena or stadium events, 10 … Read more",4/5
ibis London Wembley,The hotel is in a fantastic location for Wembley Park and Stadium. Its just a two minute walk to the Wembley Stadium Railway station and a 15 minute walk to Wembley Park Underground Station. Its also only a 5-10 minute walk to Wembley Town … Read more,3/5
ibis London Wembley,"Stayed here last night for secret cinema - It's a great location, easy transport routes and the rooms aren't bad - bed could be more comfortable, but that's always the way! Very happy with what we got for the price. Also want to make sure … Read more",4/5
ibis London Wembley,"I didn't mind the stripped down services like not having a reception, just a person in a booth by the door because the staff were ever so helpful and friendly. … Read more",3/5
ibis London Wembley,Very good hotel for the price. The staff are super helpful and friendly. There is a nice lounge with a big tv and an area for a drink. The room was very clean and modern and the toiletries were decent. If you sign up to the club with an … Read more,4/5
ibis London Wembley,A double room for £60 with a full English buffet breakfast!! There's not many things that youncan complain about but that price! The bedrooms were basic but clean and modern. Had issues getting into the room.with the electronic keys and … Read more,4/5
ibis London Wembley,We had a good 1 night stay here on our most recent trip to London. The hotel is located right next to the Wembley stadium and 15 minutes walking distance from Wembley Park underground station. The room was basic but clean and quiet and … Read more,5/5
ibis London Wembley,"Stayed at Ibis one night with family so booked 3 rooms in total. The rooms are good, the bathrooms are clean and had everything we needed. The only thing that was missing was parking, with only 5 spaces available on premises so you'd have … Read more",3/5
ibis London Wembley,"My first time staying in a hotel and it was very pleasant. Checking in and out was made easy by the super friendly staff, we had tea/coffee and a kettle (which had THE SHORTEST lead I've ever seen on a kettle, literally 5cm if that) waiting … Read more",5/5
ibis London Wembley,"Friendly, welcoming service which is a real strength.
Breakfast is good, priced at £10.45 for full breakfast. … Read more",4/5
ibis London Wembley,"Booked online to get a great price,
Rooms adequate size and clean,
As usual small cups and not enough milk etc so we took are own. … Read more",5/5
ibis London Wembley,"This is a good hotel close to Wembley stadium and very close to public transports. The rooms are on the smaller side but is clean and well kept with a nice bathroom. And to be honest most of us you use the rooms to get a good night sleep, … Read more",4/5
ibis London Wembley,Booked a twin room as I was traveling with my son but was given a double with 2 single beds pushed together and not enough space to separate. I explained the situation to reception staff who moved us to a different which was set up exactly … Read more,2/5
ibis London Wembley,Unconventional reception idea. The staff are very helpful and genuine despite the strange set up. It felt more like a hostel than a hotel. The room itself was pretty good for the price. And a great view despite it being only 2nd floor. I … Read more,3/5
ibis London Wembley,"Service was great. The lady on the front desk was really helpful, allowing us to leave our bags with them before check in and after check out when we went for breakfast nearby. She made sure our two rooms under two separate bookings were … Read more",4/5
ibis London Wembley,Everything is great. Staff excellent. The breakfast could be more varied. The bathroom lacks a hair conditioner / shampoo. The price could be slightly lower because of the same quality of service in a cheaper hotel in the immediate … Read more,4/5
ibis London Wembley,"This hotel has excellent breakfast. It was very typically English, with baked beans and a lot of meat. I really enjoyed the variety of options. The rooms are small but functional, with the 1-3 person option housing a double bed and a queen … Read more",5/5
ibis London Wembley,"Heating didn't work in our room, no phones in the room so had to WhatsApp the reception they supplied us with a portable heater . They said they would get someone to look at it the next day no one did. This is the only issue I had with the … Read more",4/5
ibis London Wembley,"Nice clean hotel.
Checking was rather weird. I don’t appreciate having to give over my email address to be added to a mailing list, that I don’t want to join. … Read more",5/5
ibis London Wembley,"Arrival was straight forward however staff moral was low and uninterested. The hotel room itself was small but relatively cosy and very clean. Check in and out was simple. Charged for the room twice when I looked at my bank account, this … Read more",3/5
ibis London Wembley,"We stayed at the Ibis for 3 days and it was a great experience. The staff was very friendly and professional. The complimentary breakfast was the best I’ve ever had at a hotel. They served eggs, bacon, sausage, meats and cheeses, cereals, … Read more",5/5
ibis London Wembley,"There are two sides to this hotel.
We stayed here for three nights and were made to feel very welcome with fantastic reception staff and a great bar and mezzanine. Nothing was too much trouble. … Read more",3/5
ibis London Wembley,"Pretty standard rooms, the shower room feels a bit cramped but good for a cheaper stay compared to other hotels in the area. Good location for events at the Wembley arena or stadium. Staff are helpful and efficient and the bar area … Read more",3/5
ibis London Wembley,Checking in was seamless and the bar staff were incredibly friendly. However the family room we stayed in was a terrible standard. I've stayed in 3* accommodation before and for the purposes of an event it should be more than adequate. But … Read more,2/5
ibis London Wembley,I enjoyed this hotel and at the price paid it was value for money. The reception/bar and dining areas are a good size as it can get busy at times. The bar and food service were very good and having chilled glasses is a nice touch. I felt … Read more,4/5
ibis London Wembley,"Wedding party stayed at Ibis London Wembley as my sister was getting married! Disappointed with the greeting by a gentleman, who was telling us we had all booked family rooms with 3 beds. Which was not the case! … Read more",2/5
ibis London Wembley,The ground floor areas look modern and clean. The staff are very helpful and cheerful. The bedroom floor corridors need repainting and brightening up as they are looking tired. … Read more,3/5
Safestay London Kensington Holland Park,"Not a bad place, reasonably priced. You have to purchase tokens to use the laundry room and they're ALWAYS out of tokens, they don't allow food or drink inside the buildings, the room keys have needed to be re-activated every single day … Read more",4/5
Safestay London Kensington Holland Park,"I had an amazing experience at Safestay hostels and hotels! The vibes were fantastic, creating a warm and welcoming atmosphere. The staff were incredibly friendly and always ready to help, which made me feel right at home. Not only was the … Read more",5/5
Safestay London Kensington Holland Park,Me + my partner have stayed here on several occasions over the last year as it’s location is simply unparalleled for the price. … Read more,3/5
Safestay London Kensington Holland Park,"I travelled to 3 Countries in the United Kingdom and I stayed in hostels every where I went, safe stay is by far the most uncomfortable among all, the fact that you choose to charge for everything 🥺 just to keep my luggage to get something … Read more",2/5
Safestay London Kensington Holland Park,Definitely recommend because it's in beautiful Holland park in a great location. Service is generally good and chill people that were really helpful. There were cleanliness issues in the bathrooms and the checkout time is pretty un generous … Read more,4/5
Safestay London Kensington Holland Park,The customer service here was not good. Not the worst I’ve seen but every single employee I dealt with seemed SO annoyed that they had to check me in or help with anything. Felt like that’s just how the whole establishment decided to treat … Read more,3/5
Safestay London Kensington Holland Park,"Great place to stay for location and vibe. Sheets on the bed were dirty, pillow was like a rock. When I arrived all the toilets were filthy, not all the doors locked and there was no toilet paper to be found. I would question when they were … Read more",3/5
Safestay London Kensington Holland Park,"This hostel is nestled inside Holland Park - which is a lovely small place.
The only reason I'm giving 3 stars for Location is that the walk to the metro is … Read more",5/5
Safestay London Kensington Holland Park,"The private rooms are quite expensive for what they are and are just adequate. Clean, for one thing. The dormitory/hostel quarters may be well priced. Breakfast is poor, coffee undrinkable. The breakfast room, also available for work, etc., … Read more",3/5
Safestay London Kensington Holland Park,"The location is beautiful, the building is nice.
This hostel had everything to be perfect BUT the place is the dirtiest I've ever stayed on, especially the bathrooms as they are only cleaned once a day at 10am … Read more",2/5
Safestay London Kensington Holland Park,"Location was decent but everything else was terrible. The grounds should be nice (according to the website) but the place is in disrepair. My bed was sprinkled with a couple of dirty tissues when I got there. Room filthy, everything was … Read more",1/5
Safestay London Kensington Holland Park,"I stayed for 5 days in hostel safestay
The area is very nice actually and love the park. The underground is like a 10 min walk so easy to get to places … Read more",3/5
Safestay London Kensington Holland Park,"Giving this place one star, for various reasons. I was charged a 5 dollar late fee, when I overlooked MANY things on the property. NUMEROUS rats in the dining area and rooms. No wifi in some rooms even though the website says they have … Read more",1/5
Safestay London Kensington Holland Park,Stayed in a 3 person ensuite room which was very nice and comfortable. Looked newly redone so it was pretty clean. Could do with towel rails and a plug near the kettle but it was fine for my stay. … Read more,4/5
Safestay London Kensington Holland Park,"So this will go down as one of the worst hostel experiences I've had in nearly 15 years of traveling thirty-something countries. I get it, it's a cheap hostel. Cramps beds, minimal services, etc. I expected that. … Read more",1/5
Safestay London Kensington Holland Park,"Interesting place. It's located in one of the most exclusive areas in London. Yet the residents seemed more like migrants than backpackers. I was a little concerned about my safety. There are no lifts, so travel very light here. No cooking … Read more",3/5
Safestay London Kensington Holland Park,"Our room was nice (private triple en suite) and the location was good, lovely if you want to be shut off from the hustle and bustle of London. The stay could have been lovely with the exception of one big problem that was unbelievably … Read more",1/5
Safestay London Kensington Holland Park,"Remember it's a cheap place to stay, backpackers with shared dorm rooms so don't expect too much. If you're just looking for somewhere to sleep at night then it's great. Super warm especially if you're on the top bunk, never once used the … Read more",4/5
Safestay London Kensington Holland Park,"It is ashamed. The area is nice, room is crowded. 3 bunk beds instead of 2. If your bed is on the bottom, middle, no cannot straight your back. The staff in the reception is not very accommodating. Maybe not all. Summer time is not a good … Read more",1/5
Safestay London Kensington Holland Park,"I stayed 4 nights (unfortunately i booked in advance) they didn’t fix my socket so i have to come to hall everytime to charge.
Staff are not welcoming at all. … Read more",3/5
Safestay London Kensington Holland Park,"You pay 50€, you stay in a 15 people room with just ONE toilet and ONE shower. Location was fine but the rest is overpriced. And you try to use the comunal bathroom and sometimes the staff just say “no, you are not allowed, you already have … Read more",2/5
Safestay London Kensington Holland Park,"The bed bunks are tiny and squeaky. Could not even sit up straight in these beds, hit my head countless times. Its like the stranger under/above you is laying next to you. Intimate, in the wrong way. Rooms were way too warm (late june). The … Read more",2/5
Safestay London Kensington Holland Park,"This is a hostel, so what can one really expect? Not half bad, not half good either. Showers are shared and not cleaned often enough, you should bring flipflops or something like that. The Old building looks nice, but the toilets stink. … Read more",2/5
Safestay London Kensington Holland Park,"This is without a doubt the WORST hostel I have ever been. I went with two friends and I can list you several things that went wrong!
We checked in at 3am and they took 30min to complete the check in. After all … Read more",2/5
Safestay London Kensington Holland Park,"WORST SERVICE EVER. Reserved for three nights and only used one. Rooms are bad. Bathrooms worst I ever seen, dirty and never cleaned. The customer service is really bad and rude. Male in the reception desk was really rude to a older … Read more",1/5
Safestay London Kensington Holland Park,"Stayed here for 3D 2N, reserved a bunk bed in a 6-bed room. Honest review:
-looong walk passing through the park to get to the hostel. Good luck when it's raining. Nice greenery though.✔️✖️ … Read more",2/5
Safestay London Kensington Holland Park,They say “the confort of an hotel with the advantage of an hostel” I can’t believe that I paid more than 100€ for my private room and I had to pay 2 pounds for luggage storage (please note that I reserved 2 nights separately and in between … Read more,1/5
Safestay London Kensington Holland Park,"Safestay was a decent place to stay, nothing flashy. You essentially get what you pay for, the beds are clean and the bathrooms were decent. Safestay’s staff seemed kind of apathetic and seemed like they didn’t really care about the guests. … Read more",2/5
Safestay London Kensington Holland Park,"Worst hotel of London I feel. At the beginning they gave us a paper stating to pay 2 pounds for each baggage, but at the end they charged 3 pounds and told that the price changed overnight. … Read more",1/5
Safestay London Kensington Holland Park,"I suppose you get what you pay for - if all you need is a place to lay your head then it's fine, but it is severely understaffed and mismanaged. They ran out of key cards (??) when I checked in so a staff member had to personally let me … Read more",1/5
Safestay London Kensington Holland Park,Do not book with this place. Their customer service are rude (particularly a female receptionist that I talked to) and not at all understanding of individual circumstances. They have caused me significant distress and profit by stealing … Read more,1/5
Safestay London Kensington Holland Park,"One word: mice. I could literally hear them getting into the lockers at night, so don’t bring any sort of food unless you want your bag chewed through (exactly what happened to me). Location was lovely, but staff was very off putting and … Read more",3/5
Safestay London Kensington Holland Park,"Well,
Ok, the hostel is at a nice place... but the point of a hostel is to sleep..
What they dont show you on the web is that the bunk beds are 3/3, so hope u like … Read more",1/5
Safestay London Kensington Holland Park,I had 0 expectations of this hostel because of the recent bad reviews but imI stayed in this chain in Prague and it was really good so I wanted to give it a chance (it was also one of the cheapest options) and I must say Wow! It really … Read more,5/5
Safestay London Kensington Holland Park,"3 stars because you have to share one small bathroom with the whole floor. However, this did not affect me as I only used the hostel for the bed…which was good. … Read more",3/5
Safestay London Kensington Holland Park,"+Good location, clean and comfy beds
+Beds have privacy curtains at the sides … Read more",3/5
Safestay London Kensington Holland Park,"Terrible experience, I do not recommend this hostel unless it is your last option. Access is quite uncomfortable, there are very small and uncomfortable rooms. We had a problem in our room for two leaks at 11 at night, they remedied it by … Read more",1/5
Safestay London Kensington Holland Park,Staff is rude and won't help. A guy with disabilities asked for help with the bag and the young boy at the front desk refused to help. Also they never clean the bathrooms :( … Read more,1/5
Safestay London Kensington Holland Park,"I stayed 14 days and then came back 3 more days in total (17 days).
It is a place with poor cleanliness in terms of the bathroom, when I spoke to the manager he told me that it was a hostel and not to expect them to clean it … Read more",4/5
Safestay London Kensington Holland Park,I stayed here on a school trip. I really enjoyed it except for the place we stayed. The rooms were not cleaned properly. I slept on a bottom bunk and round the edge of the room there was dust. In our building there was also lots of mild and … Read more,1/5
Safestay London Kensington Holland Park,"Paid for two nights but only got access for one day then the staff threatened not to let me in the second day. Not sure why they're so rude, no one's forcing them to work there. … Read more",1/5
Safestay London Kensington Holland Park,"Hands down the worst experience we have ever had at a hostel. We stayed for 5 nights and although is cheap you get what you pay for. Rooms were so loud we’ve barely slept more than a few hours a night. Absolutely disgusting bathrooms, they … Read more",1/5
Safestay London Kensington Holland Park,"Overall: Much more affordable than hotels in the area. My main problem was that the 3-person private room (108) has a shower that looks very nice, but isn't functional because there is no door. After every shower, there is water all over … Read more",3/5
Safestay London Kensington Holland Park,"Acceptable for 1 or 2 nights maximum.
Little toilet in the rooms, the air conditioning was very high at night for 5 bunk beds where there were people with colds. … Read more",1/5
Safestay London Kensington Holland Park,"Yo - I don't know what was going on here. I was truly perplexed.
There were tons of people waiting to check-in, and the people at the reception … Read more",1/5
Safestay London Kensington Holland Park,"The location is simply superb, as the hostel is situated in the glorious surroundings of Holland Park. The breakfast is excellent with a variety of warm croissants, cereals, cheese, ham, toast etc. A choice of hot drinks are available from … Read more",5/5
Safestay London Kensington Holland Park,"The room was ok, pretty clean and nice, but our bathroom was cleaned only once within my 5-days stay, so being used by 6-9 people everyday - you can just imagine how filthy it was... The staff is rather rude and not helpful (except to the … Read more",3/5
Safestay London Kensington Holland Park,"The good things are really good, but there is definitely some work that needs to be done to manage the place more efficiently. Thankfully there is a new manager so he is working on fixing the issues. … Read more",3/5
Safestay London Kensington Holland Park,"Worst experience. Very rude staff .
First booked online they cancelled the reservation without informing and then … Read more",1/5
Safestay London Kensington Holland Park,"Overall, the stay there was very nice. I stayed in a room with 21 beds and the beds were spaced well and there was surprisingly a lot of room to move around. The beds were comfortable for a hostel, and it was over all clean. I’m seeing … Read more",4/5
Safestay London Kensington Holland Park,"Our experience in this hostel was really nice ! The staff is reactive, they speak multiple languages, and they were really nice overall. I was in a 14 beds room, it was just as expected : clean, handy, but maybe a little bit small for 14 … Read more",4/5
Safestay London Kensington Holland Park,"Good location. 13 minutes from the train station. However getting into the hostel is challenging especially when the park gates are all closed.
The rooms are okay but don't expect too much comfort especially because it is … Read more",3/5
Safestay London Kensington Holland Park,"Was there with my friend, had booked 2 beds for 3 nights, 1st night ok, second day cleaners come take the charger and underwear from my friends bed, my friend goes to reception to ask they tell him we dont know, so he went to work and when … Read more",1/5
Safestay London Kensington Holland Park,"Stayed there few times,everybody things is a great place,when there is no kitchen to buy some food and sit down and eat only what they selling frozen pizzas or other stuff,thought have some age restrictions,but as soon enter that place … Read more",1/5
Safestay London Kensington Holland Park,"We arrive to the hostel, good location. The male desk workers were rude and not helpful. Only interested in helping you if you were a younger attractive female. They let us check in without telling us they had no showers working. So no … Read more",2/5
Safestay London Kensington Holland Park,"A very silly place that I would not recommend. If there is a lower rating, I will put it. Treat them very badly. You book your bed and go to sleep, and then someone comes to tell you that this is my bed. He has the same bed number, and … Read more",1/5
Safestay London Kensington Holland Park,"RUN AWAY FROM THIS PLACE !!! Unsafe hostel, should be it’s name. The main door is literally open the whole day and all night, the door of the building also was broken everyone can get acces without a card which is unacceptable. Absolutely … Read more",1/5
Safestay London Kensington Holland Park,"One staff member was rude. No greeting, was rude to other guests when speaking to them. And then I went up to the counter seeking assistance and the staff member didn't even look up at me or ask how I could be helped. I stood there looking … Read more",3/5
Safestay London Kensington Holland Park,"I would give one star but it wasn’t a option. We were fed frozen pizzas, frozen cake and the lunch meals we payed for they didn’t give us. Overall food was utterly terrible. The stay could possibly be liable if you … Read more",1/5
Safestay London Kensington Holland Park,"Wouldn’t go here again. Rooms were too cramped. Bunk beds were three high and there wasn’t enough room to sit on the bed. Outlet by the bed didn’t work, and the shower drain was super clogged the whole trip. I booked this place 3 weeks in … Read more",2/5
Safestay London Kensington Holland Park,"The location was good if you want to visit central London. Though it's a youth hostel, I stayed with my family with small kids. … Read more",3/5
Safestay London Kensington Holland Park,"Room type 2 bed, shared bath, top floor
Overall the stay was nice. Pretty location, walking through the park (although … Read more",3/5
Safestay London Kensington Holland Park,"Cheap and cheerful! You get what you pay for as they say. Does the job, you have somewhere to sleep. This is definitely inferior to the Elephant & Castle branch though... … Read more",2/5
Safestay London Kensington Holland Park,"I will definitely not stay/sleep here again:
- Unhygienic and dirty rooms / bathroom.
- One bathroom (with one toilet and one shower) for a 15 bed room. It took hours … Read more",1/5
Safestay London Kensington Holland Park,"When checking in, the staff was not helpful when I simply wanted to store my bags in a locker. Additionally, they charged me extra money when I asked for a refund. … Read more",2/5
Safestay London Kensington Holland Park,"It is the worst option you can find. I had a reservation for 3 days. Upon arrival, I was asked to pay and told the person I needed a clean place. But the place was the opposite of this, very dirty and I could not sleep because of the bad … Read more",1/5
Safestay London Kensington Holland Park,"If the walk to get to the accommodation was shorter, I would have given it a 5/5.
The staff is very helpful … Read more",4/5
Safestay London Kensington Holland Park,"This hostel has great location inside Holland park. The rooms are generally in good condition and regularly cleaned.
22 min walk from Hyde park, 18 min walk from Shepherd's bush Westfield. … Read more",2/5
Safestay London Kensington Holland Park,"4/10 ish. And that is based on the cost of one night.
The sheets were clean, the staff was alright, and the facilities was okay. … Read more",3/5
Safestay London Kensington Holland Park,"Visited las December. Staff was welcoming and accommodating , even when some customers were rude. The shared rooms were clean, and warm. Cleaning everyday.
Beautiful views, bus and tube stations nearby. … Read more",4/5
Safestay London Kensington Holland Park,"Some serious red flags at this place. Not impressed, not as sold. Paid £82.80 for a 2 night stay that was supposed to be in an ensuit 18 bed dorm. What I got on arrival was a 21 bed dorm without ensuite. They blamed booking.com. Laundry was … Read more",1/5
Safestay London Kensington Holland Park,"This is a scam, not even close to 4 star. The good reviews are all fake and paid 100%. From the many hostels I stayed in London this was the worst for many reasons. … Read more",1/5
Safestay London Kensington Holland Park,"Hostel is located in the middle of the park, email and website didn't give specific instructions on how to find it, late evening this was quite intimidating for female travellers as the park is quite dark and quiet. The staff were unhelpful … Read more",3/5
Safestay London Kensington Holland Park,The bathrooms were cold and dirty. I did not like the fact there were not enough toilets and bathrooms and we shared 1 huge bathroom unisex which made me uncomfortable to take a shower because any dude could just barge in at this public … Read more,1/5
Safestay London Kensington Holland Park,"Thre are 3 things wrong with this hostel that they must take care of it. First of all, they have to let the people to cook their own food if they desired because for now, no guest is allowed to go in the kitch and only staff can prepare … Read more",4/5
Safestay London Kensington Holland Park,"The place is unhygienic, the bedrooms have a funny smell. People should check underneath their beds, there are layers of dirt that are never removed by the cleaners. They don’t use the right cleaning products either, how come they don’t use … Read more",2/5
Safestay London Kensington Holland Park,"The hostel is in the middle of the Holland Park. If someone is travelling with a lot of bags, it is quite a bit of a hike from the entrance of the park to the hostel door. … Read more",2/5
Safestay London Kensington Holland Park,"The bed sheet is not changed every two days, a lot facilities in the bathroom and toilets are broken without rountinely checked. No seperation of kitchen towels and cleaning towels from customer' usage of the paid laundry facility. The … Read more",1/5
Safestay London Kensington Holland Park,Here's our experience after 4 days at Safestay in early August where we were in a private room for our family… we left before our room rental was up due to unresponsiveness of the management over a non-functioning door lock to our room. … Read more,1/5
Safestay London Kensington Holland Park,"Things seems clean enough and the location is good however, the rooms have no air-conditioning, you stuffed into the rooms with three level bunkbeds that are impossible to climb in and out of, and the doors in the corridor when everyone … Read more",2/5
Safestay London Kensington Holland Park,"My stay was alright, but as a single female traveller checking in at around midnight, the walk through the dark narrow alley and thereafter the woods was a little intimidating. They also didn't have any signboards or arrows to point towards … Read more",4/5
Safestay London Kensington Holland Park,"+ hot shower working
+ heater on … Read more",1/5
Safestay London Kensington Holland Park,I would like to share my experience at this hostel. I don't recommend this hostel to anyone who is willing to stay in London. I was mistreated by one of the male receptionists on duty in the middle of the night ( around 2:30am) . I got … Read more,1/5
Safestay London Kensington Holland Park,"The reason why so low is because of the staff. Some people whowere working there were fine, but there were two man at reception that were stupi and incomptetent and should be fired right away. Those mqn dont know theormown working place … Read more",1/5
Safestay London Kensington Holland Park,"Do not be tempted by the price or location. This place is awful. Shakespeare himself couldn’t articulate how poor this place was. The walls in many places were moldy or dirty from old water, showers didn’t work for days (reoccurring … Read more",1/5
Safestay London Kensington Holland Park,Honestly probably the worse place to stay purely because their management and admin is a joke. My friends and I booked this 6 weeks in advance. When we booked it on a secondary website it said that payments were paid when we check in. … Read more,1/5
Safestay London Kensington Holland Park,"Never heard of this place till I actually got to stay here and what a truly fantastic place it is!!
To begin with, it is situated inside the beautiful Holland Park!! The building … Read more",5/5
Safestay London Kensington Holland Park,The 18 and 15 bed dorms I stayed in were above average compared to other hostels. … Read more,1/5
Safestay London Kensington Holland Park,"If I could give this zero stars I would. The staff except one, were so unhelpful, we struggled to check in and waited up to half an hour to get our bags so we could check out early because we felt to unsafe. The rooms smell of mould and … Read more",1/5
Safestay London Kensington Holland Park,"I'm not sure what all the negative comments are talking about We stayed here for one night, are room was basic but did the job, nice bathroom with nice hot shower. … Read more",4/5
Safestay London Kensington Holland Park,"STOP!
Do not stay there. The unfriendly staff at the reception decided not to tell how horrible it smells in the room and if you're claustrophobic even a little, … Read more",1/5
Safestay London Kensington Holland Park,"Park location is nice during day, not so at night.
(No extra lights or signs)
People are not checked in as they come so at 3pm you get an 1h queue. Rooms are … Read more",1/5
Safestay London Kensington Holland Park,"We had several problems with our shared room. We found other people in our beds twice in two different days.
It is not so clean, and the bathroom is shared with too many people (even more … Read more",1/5
Safestay London Kensington Holland Park,Awful experience do not waste your money on this slum. The place ran out of water while I was there. I checked the hostelworld app and it said nothing about this when it happened so people were still booking it. Then that night I sat in the … Read more,1/5
Safestay London Kensington Holland Park,"Lovely, clean rooms and bedding. Bathroom/shower was clean too. Staff were wonderful at check-in despite me forgetting my photo ID...they worked round it rather than leave me on the streets so that was very much appreciated. Atmosphere was … Read more",5/5
Safestay London Kensington Holland Park,"Very good value for money! Very clean and modern. there is a curtain around your bed to make it dark when others have the light turned on. I was unlucky with the person underneath me, but that's not the hostels fault. I was even upgraded to … Read more",4/5
Safestay London Kensington Holland Park,"Giving them one star is not of choice as I’m not permitted to post. I would add negative stars if allowed.
Worst place ever been! Seriously, look for any other place and it will certainly … Read more",1/5
Safestay London Kensington Holland Park,Pathetic customer service. I was informed (at 11am) room is ready but was not allowed to check-in as there internal policy (different from order confirmation) mentioned 3pm check-in. I requested if I can speak to manager and they denied … Read more,1/5
Safestay London Kensington Holland Park,"I was there with a school trip and it was very nice! Some squirrels entered through the window while we were gone, and ate some m&ms I had next to the window. The hostel was very kind and paid for them. Just a reflection of how the hostel … Read more",5/5
Safestay London Kensington Holland Park,"In a great location (both central and yet in the middle of a park), with decent amenities for the miniature price. However, and this might just be an issue with all hostels, sharing a room with so many people (Safestay has rooms of up to … Read more",2/5
Safestay London Kensington Holland Park,"It's located in Holland park, which would not be a problem at first. I arrived at 8 pm and I found it very hard to find the hostel as they didn't put clear sign or answer my phone call. I came from the Holland park station and I strongly … Read more",3/5
Safestay London Kensington Holland Park,I travel a lot and this was the worst room I have stayed in by far. First this was not the room we booked and this room was only fit to be a storage room. It is under the stairs on the ground floor and right in the entrance of the hostel so … Read more,1/5
