1699100893-212,"There's a strong argument to say this is one of the most efficient pubs in all of London, with the most frequently varied selection of beers. I've come here a decent amount in the last few weeks - it's always busy but you barely wait 30 seconds at the bar, and I don't think I've ever had to have the same beer twice. Tres bien.Report review",5
1699100893-213,"BusinessPreis Leistung ist super! Sehr zentral und das Personal ist sehr freundlich. Es gibt ausser dem Pub leider keinen Aufenthaltsbereich oder Küche, deshalb ist der Service nur 3 Sterne. Zimmer sind in Ordnung, aber sehr klein. Es lohnt sich … Read morePreis Leistung ist super! Sehr zentral und das Personal ist sehr freundlich. Es gibt ausser dem Pub leider keinen Aufenthaltsbereich oder Küche, deshalb ist der Service nur 3 Sterne. Zimmer sind in Ordnung, aber sehr klein. Es lohnt sich wenn man viel unterwegs ist und es war alles sauber!
(Translated by Google)
Value for money is great! Very central and the staff is very friendly. Unfortunately there is no living area or kitchen apart from the pub, so the service is only 3 stars. Rooms are ok but very small. It's worth it if you travel a lot and everything was clean!Rooms4.0Service3.0Location5.0Hotel highlightsGreat valueReport review",4
1699100893-214,"Vacation ❘ SoloWorst hostel experience I've had these last 2 months. Hardly any ventilation. Very stuffy, smelled like mold as soon as I walked in. Very low beds, I constantly hit my head on the bed as I was getting in and out of bed. … Read moreWorst hostel experience I've had these last 2 months. Hardly any ventilation. Very stuffy, smelled like mold as soon as I walked in. Very low beds, I constantly hit my head on the bed as I was getting in and out of bed.
The only saving grace was the friendly staff and bar area being open to hostel guests 24 hrs.Rooms1.0Service3.0Location3.0Report review",1
1699100893-215,SoloAlthough the location is great and the price is very cheap. The rooms are not that great. Would't recommend it if you're travelling. The luggage compartment is in the basement and not nicely accessible. Only book if there's any emergency.Rooms2.0Service3.0Location4.0Hotel highlightsGreat valueReport review,3
1699100893-216,"We stayed 2 nights. The staff was nice. Our room had 9 beds, one person was in the bed they gave us so we had to sleep in another bed. There was 9 lockers, but one had a lock on (like it’s been like that for a while) so when we went to … Read moreWe stayed 2 nights. The staff was nice. Our room had 9 beds, one person was in the bed they gave us so we had to sleep in another bed. There was 9 lockers, but one had a lock on (like it’s been like that for a while) so when we went to leave we had to stuff 2 bags in one locker because all the other lockers were been used. So not enough lockers for everyone. The tiny bathroom (toilet area) was always dirty. The trash was always full. There is another bathroom at the end of the hallway, but we did not know this until the day we were leaving. Difficult to shower because you have to leave your stuff outside on the sink which is always wet. Not sure how they clean the place, maybe with a hose? Because the whole room was wet when we went to shower in the morning, the walls, the sink, the mirror… imposible to brush you teeth without getting your clothes all wet. I mean what the h? If you wanted to put your close anywhere you could not, because everything was wet. And apparently whoever cleaned did not cared to dry it.
The place needs a good clean. The hallway, the access stairs needs to be deeply cleaned. You have to go trough the bar to get to the rooms every time. No big deal, but keep that in mind.
Let’s say this: out of 23 nights we stayed around Europe, this was the hostel we rated the lowest.Report review",2
1699100893-217,"Business ❘ SoloVery friendly staff, clean rooms/bathrooms and great location - all in all, it's great for its value, esp, for travellers to/from London Bridge station. My quick stop of choice, really. … Read moreVery friendly staff, clean rooms/bathrooms and great location - all in all, it's great for its value, esp, for travellers to/from London Bridge station. My quick stop of choice, really.
Due to central location and affordability, this place may unavoidably attact all sorts of people, so had to cross with couple of weird personalities who stayed in the same room, who, maybe, shouldn't have been checked in - but female room is always safe.
Despite having a pub downstairs, they manage to keep the noise isolated so sleep never been an issue.
Thank you for doing a good job xxRooms4.0Service5.0Location5.0Hotel highlightsGreat valueReport review",5
1699100893-218,"Excellent pub and hostel. Clean, friendly, and affordable. Easy check-in and checkout. Lockable storage. Great showers. Comfy bed. Two chargers and two USB outlets. :)Report review",5
1699100893-219,"A very nice pub with plenty of beer choices . Has a hostel attached, which is nearly always full. Friendly staff.  Haven't eaten here yetService4.0Location5.0Report review",5
1699100893-220,"Such a great and warm place for you and your friends, an incredible experience.
A great service and prestative empoyees. … Read moreSuch a great and warm place for you and your friends, an incredible experience.
A great service and prestative empoyees.
Ill be back for sure. Thank you so much for the great time and welcoming.Report review",5
1699100928-221,"Vacation ❘ SoloStayed in a capsule here for £32, and I was really impressed. I've looked into booking one before where it was more like £55 which is a little steep for a hostel but if there's rooms for 30-40 consider this place! … Read moreStayed in a capsule here for £32, and I was really impressed. I've looked into booking one before where it was more like £55 which is a little steep for a hostel but if there's rooms for 30-40 consider this place!
The bed was simple but comfy, the room was clean, and the capsule has charging ports and a colour changing light which is a cool touch. The room with the capsules has its own bathroom with toilet cubicles, showers, sinks and free hairdryers, plus a locker for each pod. The showers each have a small area with a shelf before you get in, to put your clothes on. Much more convenient than some other places I've been to where you have to balance your stuff in a pile in the sink or put it on the dirty floor. As I left a staff member was scrubbing everything down really thoroughly and it showed, the bathrooms were really nice and clean. The lockers don't have locks though so bring your own if you wanna leave anything valuable in.
The bar downstairs was blasting club music all night, but they've thought of that too and give you free ear plugs on your pillow, which I really appreciate. Didn't actually try the bar because I went out the night I stayed, but it seemed modern and fun. Good place to meet new people I'm sure.
You unlock the doors with an app, it was much more convenient than a key card that you can lose, you just gotta make sure to keep your phone charged properly.  The lady that checked me in was great and explained how to use the app and where everything was.
Overall a good place to crash, will consider here again when I go to gigs in LondonRooms5.0Service4.0Location4.0Hotel highlightsQuiet · Great value · High-techSafetyMultiple doors that only unlock with an app and valid booking. Security at the door. Lockers in rooms, bring your own lock though.Report reviewResponse from the owner2 months agoHi D S, Thank you for letting us know how we did, we are happy that you enjoyed your stay with us.Our hard-working housekeeping team always tries their best to ensure the quality of the facilities on site, and we are happy that our facilities was delivered to you in such a way! Have a great day",5
1699100928-222,"Vacation ❘ FriendsIf I could give this place negative stars I would. I have never written a google review in my life but this place was so bad I feel the need to share. I have stayed in many hostels before, and understand that hostels are not glamorous … Read moreIf I could give this place negative stars I would. I have never written a google review in my life but this place was so bad I feel the need to share. I have stayed in many hostels before, and understand that hostels are not glamorous travelling. However, when purchasing a private room, I have standards for sleep. In 3 nights, I have slept a combined total of 8 hours in my private room due to the immense amount of noise, slamming doors, hand dryers in the bathroom, and people talking directly outside of my room for multiple hours into the night and again at the crack of dawn. Unlucky for me, a group of over 100 young students are checked into this hostel with no regard for others staying. Not to mention, no kitchen, no comfortable common area to eat, luggage room with no lock on the door. On top of this, I have heard 2 different individuals complain of bed bugs at the front desk. Disgusting. For the price I paid to be here, I would quite literally rather sleep on the street.Rooms1.0Service1.0Location1.0Report reviewResponse from the ownera week agoSamantha Evelyn, we regret to hear that you had this experience with us.",1
1699100928-223,"Vacation ❘ SoloI was in the room holding 33 people... I did not sleep at all. To name a few issues: the door slams, the lockers are too small for a midsize suitcase, the beds are noisy and so is the floor. It is located above a pub so people come in and … Read moreI was in the room holding 33 people... I did not sleep at all. To name a few issues: the door slams, the lockers are too small for a midsize suitcase, the beds are noisy and so is the floor. It is located above a pub so people come in and out making it hard to rest. The staff did not seem to care much and were drinking on the job. I checked out as soon as I can. Also the door key is an app so if you forget your phone in your room... good luck getting back in.Rooms1.0Service1.0Location3.0Report review",1
1699100928-224,"If your school is planning on staying here.. try your best to get out of it. I can’t even begin to explain how horrible the hostel was, especially for the amount of money we all had to pay. … Read moreIf your school is planning on staying here.. try your best to get out of it. I can’t even begin to explain how horrible the hostel was, especially for the amount of money we all had to pay.
the toilets aren’t working, the showers are always cold or are having mood swings. The bathrooms were always dirty with weird spots on sink, toilet and shower.
The rooms have clearly not really been cleaned before our stay and haven’t been in quite some time (dust&dirt in all corners and on all surfaces). 3 of our beds had old (dirty) bedding on them.
My friends bag suddenly went missing and when we managed to get it back from reception it had some new shampoo in it, my friend left that bag in our room our entire stay long… how that bag got down to reception is a mystery to this day.
The bar is so. loud. we stayed on the second floor and were able to hear everything plus the loud noises from outside since there also is a pub next to the hostel. But still if we were to be a bit louder we would have had to pay a fine???
THE WORST was when one of my classmates noticed that the toast that was being served for breakfast had MOLD growing on it.
Over time it became easier and easier to cope with the circumstances and we spent as little time as possible in there.
Wouldn’t even recommend it to my worst enemy…Location4.0Report reviewResponse from the ownera month agoHi Nicht Dein Problem, we appreciate your honest review. We set a high standard for ourselves, so we are disappointed to hear that your experience with us was not a positive one.",1
1699100928-225,"Vacation ❘ FriendsConvinced that they paid people to write fake good reviews! I love hostels but this was by in far, the worst I've stayed at. I'm not sure how anyone could categorize this as a party hostel either. It was extremely anti-social as there are … Read moreConvinced that they paid people to write fake good reviews! I love hostels but this was by in far, the worst I've stayed at. I'm not sure how anyone could categorize this as a party hostel either. It was extremely anti-social as there are no common areas, no coordinated events, etc. They have a ""chill room"" that can fit about 6 people, and they have a partnership with a bar crawl but it's just a bar crawl that you go to on your own that is fairly far from the hostel (20-30 minute tube ride)- not one where you all originate at the hostel together and make friends in as you go through it all together. They have a bar that is ""connected"" to it, but you still have to exit the building and go through the bar entrance.
The hostel is so massive and sleeps tons of people that it is constantly busy in the front desk, bathrooms, etc, but still not in a way that facilitates conversations and people making friends.
Towels cost money to use and there is no free luggage storage- two other cons.
The hostel was decently clean- not amazing but not horrifying either. They desperately need changing rooms or something, but that isn't just unique to this hostel.
Was also a pretty pricey hostel, which doesn't equal quality in this case.Rooms3.0Service3.0Location3.0Report review",1
1699100928-226,"Vacation ❘ SoloLong slow queue for check in, very slow service made slower because you now have to download an app instead of a key card like they used to give, absolutely hate this so won't be using st Christopher's again. Rooms smelly and hot as hell … Read moreLong slow queue for check in, very slow service made slower because you now have to download an app instead of a key card like they used to give, absolutely hate this so won't be using st Christopher's again. Rooms smelly and hot as hell despite having Aircon, lobby Aircon where staff work was working fine of course. Excellent location. Shower was good. (Stayed in dozens of hostels over last 10 years)Rooms1.0Service1.0Location5.0Report review",2
1699100928-227,"Vacation ❘ SoloI was satisfied with my stay and basically think some of the other reviews on Google result from people having unreasonably high expectations for a hostel. The location is outstanding, the rooms and bathrooms are clean, the showers are … Read moreI was satisfied with my stay and basically think some of the other reviews on Google result from people having unreasonably high expectations for a hostel. The location is outstanding, the rooms and bathrooms are clean, the showers are solid, the other guests are generally normal and friendly, the service was decent, and the prices were great. The pub is directly below the rooms so it’s loud until 1 AM, so don’t come here if quiet is a priority. But if you want a basic clean place to sleep and come back to after full days seeing London, this was satisfactory.Rooms4.0Service4.0Location5.0Report reviewResponse from the owner2 months agoThank you for taking to time to leave us a review and we appreciate the kind words. Safe travels and we hope you come and visit us again soon when you visit London.",4
1699100928-228,"Vacation ❘ SoloDusty rooms, less than satisfactory bathrooms, nothing special about the service, no kitchen, ONE CHILL OUT ROOM for a massive hostel?! 3 stars at a push. Only good thing was the central location next to all transport links. Will not return.Rooms2.0Service3.0Location5.0Report review",3
1699100928-229,"Vacation ❘ FamilyReally the location is all that this place deserves. The staff is very nice, it's true, but the rooms are really disgusting. I only stayed one day and I didn't need more because it smelled horrible, the bathrooms were super dirty and the … Read moreReally the location is all that this place deserves. The staff is very nice, it's true, but the rooms are really disgusting. I only stayed one day and I didn't need more because it smelled horrible, the bathrooms were super dirty and the showers instead of being for washing you seemed to be for getting dirty.
You should also know that you are staying above a pub/disco at night, and although the staff was very attentive and the location was very good, I have to be honest with the review.
I hope it helped, good luck!Rooms1.0Service2.0Location5.0Hotel highlightsGreat valueRoomssmelled horribleNoteworthy detailsthe bathrooms were super dirty and the showers instead of being for washing you seemed to be for getting dirty

You should also know that you are staying above a pub/disco at nightReport reviewResponse from the owner2 months agoThanks for taking the time to leave us a review. We are sorry to hear we didn't match your expectations this time but we hope you do give us another chance soon. Safe travels!",2
1699100928-230,"Best hostel to stay in in London! Location is right near 2 train stations, across the road from bus stops, amongst a strip of restaurants, and across the road from Borough Markets. Great food, including vegetarian options, for good value. … Read moreBest hostel to stay in in London! Location is right near 2 train stations, across the road from bus stops, amongst a strip of restaurants, and across the road from Borough Markets. Great food, including vegetarian options, for good value. Big shout out to bartender Ben who made our stay so enjoyable! 10/10 bar service and great local tips for where to check out around town. Would definitely book again.Rooms5.0Service5.0Location5.0Report reviewResponse from the owner2 months agoHi Chelsea Mclaren, Thank you for taking the time to let us know how we did. Reviews like this give us motivation and help us ensure we provide high-quality care.Take care",5
1699100934-231,"Vacation ❘ CoupleOur room was very small but clean. It didn't have a fridge or mini bar but that didn't worry us.
Breakfast was good & the bar  looking over the river & bridge is great. … Read moreOur room was very small but clean. It didn't have a fridge or mini bar but that didn't worry us.
Breakfast was good & the bar  looking over the river & bridge is great.
Service was kind, courteous & very helpful.
The location is 5 stars if you're looking to explore the city, St Katherine Docks are behind the hotel with plenty of food outlets as well.
Overall, for a couple of nights while touring the city it's a great location, a little pricey but I don't think you will find better.Rooms3.0Service4.0Location5.0Hotel highlightsGreat view · QuietReport reviewResponse from the owner5 days agoThank you for your feedback. We will work on the imperfections picked from our guests. In doing so shall improve our relationship moving forward.  We look forward in welcoming you back to our hotel.  Kindest Regards, Soumya Nandi Guest Services Executive The Tower Hotel",3
1699100934-232,"Really nice hotel!
Rooms were nice and clean and beds were comfy. Staff on reception were really … Read moreReally nice hotel!
Rooms were nice and clean and beds were comfy. Staff on reception were really friendly and welcoming on check in/check out.
Whole place was at really a good standard of cleanliness and maintenance.
Breakfast was excellent.
Location is fantastic with great views of Tower Bridge and the Docks depending on which side of the building you are staying in.
Lots of amenities close by as you would expect in central London.
Would highly recommend!Rooms5.0Service5.0Location5.0Report reviewResponse from the owner2 weeks ago Thank you for your Kind feedback.  We look forward in welcoming you back to our hotel. Kindest Regards, Soumya Nandi  Guest Services Executive The Tower Hotel",5
1699100934-233,"Firstly, positives: the staff are hard working, polite and friendly. The location is outstanding. The bed and mattress are good. … Read moreFirstly, positives: the staff are hard working, polite and friendly. The location is outstanding. The bed and mattress are good.
The hotel though is in need of serious maintenance. The heating didn’t work so I was given a plug-in radiator, ok but the shower didn’t work in the morning which is my biggest peeve with a hotel stay. Overall the room was tired.
Also I was awaken at 2:45 by a fire alarm, perhaps not their fault but it kinda summed up the stay.
Only stay here if you get a room for cheap and you’ve no other option. I’ve paid slightly more for much much better stays.Rooms2.0Service4.0Location4.0Report reviewResponse from the owner2 weeks agoThank you for your feedback. We will work on the imperfections picked from our guests. In doing so shall improve our relationship moving forward.  We look forward in welcoming you back to our hotel.  Kindest Regards, Soumya Nandi Guest Services Executive The Tower Hotel",2
1699100934-234,"Great location ,literally at the side of Tower Bridge and London Tower.
Tube station very close by and easy to get to lots of attractions.
Very busy hotel .We got a river view, which was nice. … Read moreGreat location ,literally at the side of Tower Bridge and London Tower.
Tube station very close by and easy to get to lots of attractions.
Very busy hotel .We got a river view, which was nice.
Two negatives;
The room fridge didn't work. Also, we were unable to get a constant water temperature in the shower.
Overall a good hotel.Rooms4.0Service3.0Location5.0Report reviewResponse from the ownera week agoDear Eric HarrisonThank you so much for your raving review about your stay with us at The The Tower Hotel! It means a great deal to us to hear about your experience.We hope to have the opportunity of welcoming you back again soon.Kind regardsFabrizio GiacovazziGuest Services ExecutiveThe Tower Hotel",4
1699100934-235,"Vacation ❘ FamilyThe hotel has a great location, to transport, to everything. The room was clean and the concierge staff were very polite and helpful. The view from our room was excellent. … Read moreThe hotel has a great location, to transport, to everything. The room was clean and the concierge staff were very polite and helpful. The view from our room was excellent.
Mattresses need replacement, my back was not handling sinking in the middle, I am not going to blame the staff for this as I didn’t complain I was too busy trying to enjoy every hour in London.
I would stay there again, making sure I get a comfortable bed.Rooms3.0Service4.0Location5.0Hotel highlightsGreat view · QuietReport reviewResponse from the owner3 weeks agoThank you for your Kind feedback.  We look forward in welcoming you back to our hotel. Kindest Regards, Soumya Nandi  Guest Services Executive The Tower Hotel",4
1699100934-236,"Beautiful  hotel, beds were so comfortable  especially  the pillows. We had a great view of the river  especial at night. fantastic buffet breakfast. Great location.staff especially  the concierge  were so helpful.  They gave us advice and … Read moreBeautiful  hotel, beds were so comfortable  especially  the pillows. We had a great view of the river  especial at night. fantastic buffet breakfast. Great location.staff especially  the concierge  were so helpful.  They gave us advice and a map on how to get to our destinations.  If planning  a late check out , then ask at time of booking as they are so busy the rooms are fully booked and you will not be able to get it. Over all I would definitely  recommend  this hotel.Report reviewResponse from the owner2 months agoDear SorchaThank you very much for staying with us at The The Tower Hotel and taking the time to write an amazing review of your stay. Please know that I have passed all of your comments to our team and we hope we can welcome you back very soon. Kindest Regards,Fabrizio GiacovazziGuest Services ExecutiveThe Tower Hotel",4
1699100934-237,"Vacation ❘ CoupleGreat hotel for a good holidays in London.
Excellent location from which to walk along the riverside to the city centre or … Read moreGreat hotel for a good holidays in London.
Excellent location from which to walk along the riverside to the city centre or enjoy a night out in The City. Tower Hill tube is an 8 minute walk from the hotel.
The hotel service was excellent and friendly at all times, the cleanliness of the rooms was very good and the receptionists charming. We would have liked the dining room staff to control the rude people more and avoid disturbing other guests.
The breakfast was always well prepared, although regarding the variety of sweet, fruits and savoury dishes, it was almost the same everyday. But overall everything was good and very tasty.
If we return to London, we will definitely consider this hotel, as we found it lovely, good located, good service and the atmosphere in the surrounding area is ideal.
Thank you very much.Rooms5.0Service5.0Location5.0Hotel highlightsGreat view · Romantic · Great valueReport reviewResponse from the owner2 months agoDear Christian A BThank you so much for your raving review about your stay with us at The The Tower Hotel! It means a great deal to us to hear about your experience.We hope to have the opportunity of welcoming you back again soon.Kind regardsFabrizio GiacovazziGuest Services ExecutiveThe Tower Hotel",5
1699100934-238,"Vacation ❘ CoupleEin Hotel das in die Jahre gekommen ist. Man sieht ihm an, es war Mal ganz große Klasse. Allerdings hat man die vergangenen Jahre nicht mehr viel Geld in die Instandhaltung gesteckt. Der Chrom von den Badezimmer Armaturen ist teilweise … Read moreEin Hotel das in die Jahre gekommen ist. Man sieht ihm an, es war Mal ganz große Klasse. Allerdings hat man die vergangenen Jahre nicht mehr viel Geld in die Instandhaltung gesteckt. Der Chrom von den Badezimmer Armaturen ist teilweise weggeputzt, die Badewanne ist zerkratzt, dass Holz an den Türen verschlissen. Aber es ist alles sehr sauber, das Personal ist sehr freundlich und das Frühstück ist gut. Wir haben uns wohl gefühlt.
(Translated by Google)
A hotel that is getting old. You can tell it was really great. However, not much money has been put into maintenance in recent years. The chrome from the bathroom fittings is partly cleaned away, the bathtub is scratched and the wood on the doors is worn. But everything is very clean, the staff is very friendly and the breakfast is good. We felt good.Rooms4.0Service5.0Location5.0Hotel highlightsGreat viewReport reviewResponse from the ownera week agoThank you for your Kind feedback.  We look forward in welcoming you back to our hotel. Kindest Regards, Soumya Nandi  Guest Services Executive The Tower Hotel",4
1699100934-239,"BusinessStaff are amazing so attentive, rooms are small but totally fine for what I needed and the view of tower bridge and the Thames are amazing, bed was super comfy and breakfast was delicious with lots of choice either hot or cold. It's … Read moreStaff are amazing so attentive, rooms are small but totally fine for what I needed and the view of tower bridge and the Thames are amazing, bed was super comfy and breakfast was delicious with lots of choice either hot or cold. It's definitely the people that make the experience though so 5 stars to all the staff. Lifts can get busy with 12 floors to cater for so maybe just allow a bit of time for that.Rooms4.0Service5.0Location5.0Hotel highlightsGreat viewReport reviewResponse from the ownera month agoThank you for your Kind feedback.  We look forward in welcoming you back to our hotel. Kindest Regards, Soumya Nandi  Guest Services Executive The Tower Hotel",5
1699100934-240,"CoupleWe stayed here for our honeymoon. They graciously upgraded us to a larger room with a beautiful view of the Tower Bridge. So kind of them, and much appreciated! … Read moreWe stayed here for our honeymoon. They graciously upgraded us to a larger room with a beautiful view of the Tower Bridge. So kind of them, and much appreciated!
The property and room was nice. Busy area with major sights just a stones throw away. Train station also closeby to see other sights further away.
Nothing bad to say about this hotel, happy we stayed there and would recommend to others.Rooms4.0Service4.0Location4.0Hotel highlightsGreat view · Great valueRoomsRoom was clean. Bed was comfortable.Nearby activitiesLots of restaurants closeby. Tower of London, Tower Bridge, and St Katherines Docks just a short walk away.SafetyFelt safe walking around the neighborhood. No safety concerns inside the hotel.WalkabilityTrain station closeby. Lots of restaurants closeby. Tower of London and Tower Bridge just a short walk away. Densely populated pedestrian area.Report reviewResponse from the owner3 weeks ago Thank you for your Kind feedback.  We look forward in welcoming you back to our hotel. Kindest Regards, Soumya Nandi  Guest Services Executive The Tower Hotel",4
1699100938-241,"Vacation ❘ CoupleWe had an excellent time at the Royal Horseguards Hotel.
The rooms are well appointed but on the small side, it is an older style building with a historical past that new builds can't offer. … Read moreWe had an excellent time at the Royal Horseguards Hotel.
The rooms are well appointed but on the small side, it is an older style building with a historical past that new builds can't offer.
For breakfast there was an excellent array of food with little wanting.  Staff were very attentive and sometimes too eager to take your plate.
It's walking distance to many great tourist attractions,
Big Ben
Parliament House
London Eye
Westminster Abbey
Nelson's column
And even New Scotland Yard
Etc etc.
A short two minute walk to the Hop on Hop off bus.
Loads of cafe's, restaurants the tube and various shops.
When we're back in London we will certainly stay here again.Rooms5.0Service5.0Location5.0Hotel highlightsLuxuryReport review+7Response from the owner3 days agoDear Lindsay Oehm, Thank you so much for your feedback regarding your recent stay with us at The Royal Horseguards Hotel. We always strive to deliver the best experience to our guests and I am delighted to hear that you had an enjoyable stay with us and made use of our incredible location. We look forward to your next stay. Kind regards, Szymon Kogut Guest Services Executive",5
1699100938-242,"Vacation ❘ CoupleEverything one might want to see in London is easily within walking distance from the hotel. Not a walker, no problem, busses, the tube, and taxis are close by for those who need it. Staff is courteous and the English breakfast is great. I would definitely stay again.Rooms5.0Service5.0Location5.0Hotel highlightsGreat view · Romantic · QuietReport reviewResponse from the owner3 weeks agoDear David, Thank you so much for your feedback regarding your recent stay with us at The Royal Horseguards Hotel. We always strive to deliver the best experience to our guests and I am delighted to hear that you had an enjoyable stay with us. Our guest's valued comments, based on their experience, assist us in continually improving our service standards. I am delighted to hear that all team members involved were able to contribute to the smoothness of your stay with us. We look forward to welcoming you back on your next trip to our wonderful city. Kind Regards Szymon Kogut Concierge & Guest Services Executive",5
1699100938-243,"Just stayed here for a week for my honeymoon and enjoyed every second! Location is amazing for sightseeing and is a few minutes walk from the Embankment tube station that can take you anywhere else! The room was clean and well appointed, … Read moreJust stayed here for a week for my honeymoon and enjoyed every second! Location is amazing for sightseeing and is a few minutes walk from the Embankment tube station that can take you anywhere else! The room was clean and well appointed, bed was comfy, AC was cold and the shower was hot! The heated floors and heated towel rack were a nice addition to the bathroom. We also ordered room service for breakfast and dinner and both were delicious! I have zero complaints and would happily stay again!Rooms5.0Service5.0Location5.0Hotel highlightsLuxury · Great view · QuietReport reviewResponse from the ownera month agoDear Michelle, Thank you for taking the time to review your recent stay with us. I am delighted to hear that all team members involved were able to contribute to the smoothness of your stay with us and that you enjoyed our stunning location. We look forward to welcoming you soon. Kind regards, John Guest Services Executive",5
1699100938-244,"We had this hotel booked through Costco Travel and it exceeded our expectations from  the start.  Luxurious hotel, full of rich history, great location near Trafalgar Square, the River Thames, London Eye and lots of other site-seeing … Read moreWe had this hotel booked through Costco Travel and it exceeded our expectations from  the start.  Luxurious hotel, full of rich history, great location near Trafalgar Square, the River Thames, London Eye and lots of other site-seeing locations if you are able to walk.  Just around the corner from pubs, restaurants and souvenir shops, on the bus line as well.  The front desk staff that greeted us were very professional and helpful as was a young concierge we quickly became attached to named ""Roberts"" who was so helpful to us with directions, phone difficulties we were having with a travel plan, and he gave us a private tour of the whole hotel with its rich, impressive history! He knew so much about the hotel.  Roberts helped us with our luggage, hailing a cab and getting us acclimated to London overall.  It was our first stop in a 17 day journey through England and Ireland.  The lobby and hallways were so neat and clean and the daily breakfast was so fresh, tasty, filling and enjoyable.  You could order off the menu or choose to eat from the varieties of foods, pastries, fruit, meats and cheeses, yogurts and cereal on display in the buffet room.  While we are NOT gluten-free, they had much to choose from if you needed GF choices.  Beautiful and classy hotel, terrific food and beverages and a top notch location all rolled into one! We so enjoyed our stay.Rooms5.0Service5.0Location5.0Report reviewResponse from the owner3 weeks agoDear Mary Beth,Thank you so much for your feedback regarding your recent stay with us at The Royal Horseguards Hotel.We always strive to deliver the best experience to our guests and I am delighted to hear that you had an enjoyable stay with us, I am delighted to hear that all team members involved were able to contribute to the smoothness of your stay with us. We look forward to welcoming you back on your next trip to our wonderful city. Kind RegardsBurak IpekciHead Concierge & Guest Services Manager",5
1699100938-245,"Vacation ❘ CoupleBought a Groupon voucher for 3 course dining, with a bottle of wine. Had a minor issue booking in but it got sorted. The food was superb, staff were very attentive and interesting. Great experience and a beautiful hotel. Couldn’t afford to stay there unfortunately. …Read moreFood & drinksSuperb - both in taste and presentation.Report reviewResponse from the ownera week agoDear Andrea, Thank you so much for your feedback regarding your recent visit to The Royal Horseguards Hotel. We always strive to deliver the best experience to our guests and I am delighted to hear that you had a wonderful dining experience with us. Our guest's valued comments, based on their experience, assist us in continually improving our service standards. I am delighted to hear that all team members involved were able to contribute to the smoothness of your service. We look forward to welcoming you back on your next visit to our wonderful restaurant. Kind Regards, John Yariga Concierge & Guest Services Executive",5
1699100938-246,"I was considering staying here when I had a day to spend in London, walked into the lobby and thought: no thank you. The pictures look stunning but the reality is quite different…. I mean the reception staff were insanely rude when … Read moreI was considering staying here when I had a day to spend in London, walked into the lobby and thought: no thank you. The pictures look stunning but the reality is quite different…. I mean the reception staff were insanely rude when responding to my questions about the rate and availability, looking down at me and made me wait for a while. The reception was empty when I came in. Not a 5 star service. I simply didn’t want to pay 370£  for this treatment and also… please fix the ceiling leak in the dining room:)Rooms1.0Service1.0Location1.0Report reviewResponse from the ownera month agoDear Elizaveta, I am deeply saddened to hear that our team members involved were not able to extend to you to the full display of our hotel's hospitality and contribute smoothness of your stay with us . I have shared your observations with the relevant department heads for an internal follow-up. We hope to get the opportunity to welcome you soon. Kind regards, John Yariga Guest Services Executive",1
1699100938-247,"Vacation ❘ CoupleIncredible staff, hotel, and location. My husband and I were celebrating our 10 year wedding anniversary. The staff made every moment during our stay so special. Farouq is the concierge we have had the pleasure of working with, the … Read moreIncredible staff, hotel, and location. My husband and I were celebrating our 10 year wedding anniversary. The staff made every moment during our stay so special. Farouq is the concierge we have had the pleasure of working with, the restaurant he selected for anniversary night was stunning with views of the London Bridge.
You must stop at the bar and see Valentin, he makes the best cocktails. His attention to detail and remembering your drink of choice is remarkable. My New England Patriots friend for life!Rooms5.0Service5.0Location5.0Hotel highlightsLuxury · Great view · Romantic · QuietReport review+3Response from the ownera month agoDear Geneva, On behalf of Faroq and my entire team, I am incredibly grateful for such a warm review. We look forward to welcoming you back soon. Kind regards, John Yariga Guest Services Executive",5
1699100938-248,"Incredible service and lovely location. I felt extremely welcomed by the front desk workers, as well as the hostess during breakfast and the High Tea (Olana, I believe is her name - such a wonderful person!). The breakfast was outstanding … Read moreIncredible service and lovely location. I felt extremely welcomed by the front desk workers, as well as the hostess during breakfast and the High Tea (Olana, I believe is her name - such a wonderful person!). The breakfast was outstanding and the location is superb. My only area's of feedback is that the hotel rooms could be updated slightly, with more refreshments provided (they are a bit sparse in the fridge). Other than that, lovely hotel and I would HIGHLY recommend it! 10/10.Rooms4.0Service5.0Location5.0Report reviewResponse from the owner2 months agoDear Rachel Maize,Thank you for taking the time to share your wonderful review.We are delighted to read that you have enjoyed our unbeatable location and that our team was successful in creating the ""home away from home"" feeling.We are looking forward to welcoming you back soon.JohnGuest Services Executive",5
1699100938-249,"A wonderful 5 night stay in central London. Beautiful hotel fitting for a special visit to London. Lovely quiet room beautiful breakfast buffet and the afternoon tea a delight. Lovely garden setting out the front of the hotel with a bar for cocktails and food. A memorable visit I shall treasure. DRooms5.0Service5.0Location5.0Report review+8Response from the owner2 months agoDear James,Thank you for taking the time to review your recent stay with us.Delighted to read that you enjoyed our heritage Victorian building.We hope to welcome you back soon!Kind regards,JohnGuest Services Executive",5
